Millis,Ori.x,Ori.y,Ori.z,Acc.x,Acc.y,Acc.z,LAcc.x,LAcc.y,LAcc.z,Grav.x,Grav.y,Grav.z,Mag.x,Mag.y,Mag.z,Gyro.x,Gyro.y,Gyro.z,Euler.x,Euler.y,Euler.z,Quat.w,Quat.x,Quat.y,Quat.z,Speed,Direction,VoltageIn,VoltageEngine,sp1,sp2,sp3,sp4,SR,PID_In,PID_Out,P,I,D,IR
33208,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 7, 7, 7, 7, 35.00, 48.29, 2.50, 1.00, 0.00, 
33218,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 7, 7, 7, 7, 35.00, 48.24, 2.50, 1.00, 0.00, 
33228,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 7, 7, 7, 6, 34.00, 50.70, 2.50, 1.00, 0.00, 
33238,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 7, 7, 6, 7, 34.00, 50.66, 2.50, 1.00, 0.00, 
33248,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 7, 6, 7, 7, 34.00, 50.62, 2.50, 1.00, 0.00, 
33258,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 7, 7, 7, 34.00, 50.58, 2.50, 1.00, 0.00, 
33268,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 7, 7, 7, 34.00, 50.54, 2.50, 1.00, 0.00, 
33272, 109.94, -3.50, -174.75, -0.13, 0.26, -11.16, 0.47, -0.62, -1.41, -0.60, 0.89, -9.74, 16.06, -4.06, -0.37, -0.02, 0.02, -0.00, 109.94, -3.50, -174.75, -0.06, -0.82, -0.57, -0.00, 55, 109, 411, 1, 
33298,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 7, 7, 7, 6, 34.00, 50.50, 2.50, 1.00, 0.00, 
33308,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 7, 7, 6, 7, 34.00, 50.46, 2.50, 1.00, 0.00, 
33318,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 7, 6, 7, 7, 34.00, 50.42, 2.50, 1.00, 0.00, 
33328,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 7, 7, 7, 34.00, 50.38, 2.50, 1.00, 0.00, 
33338,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 7, 7, 7, 34.00, 50.34, 2.50, 1.00, 0.00, 
33348,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 7, 7, 7, 6, 34.00, 50.30, 2.50, 1.00, 0.00, 
33358,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 7, 7, 6, 7, 34.00, 50.26, 2.50, 1.00, 0.00, 
33368,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 7, 6, 7, 7, 34.00, 50.22, 2.50, 1.00, 0.00, 
33372, 110.00, -3.56, -174.81, -1.10, 0.97, -10.61, -0.48, 0.10, -0.86, -0.61, 0.87, -9.74, 14.25, -3.06, -2.50, -0.05, -0.03, 0.02, 110.06, -3.56, -174.81, -0.05, -0.82, -0.57, -0.00, 54, 110, 419, 1, 
33400,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 7, 7, 6, 33.00, 52.69, 2.50, 1.00, 0.00, 
33410,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 7, 6, 7, 33.00, 52.66, 2.50, 1.00, 0.00, 
33420,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 7, 6, 7, 7, 34.00, 50.12, 2.50, 1.00, 0.00, 
33430,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 7, 7, 6, 33.00, 52.59, 2.50, 1.00, 0.00, 
33440,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 7, 6, 7, 33.00, 52.56, 2.50, 1.00, 0.00, 
33450,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 7, 6, 7, 7, 34.00, 50.02, 2.50, 1.00, 0.00, 
33460,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 7, 7, 7, 34.00, 49.98, 2.50, 1.00, 0.00, 
33470,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 7, 7, 7, 34.00, 49.94, 2.50, 1.00, 0.00, 
33475, 110.00, -3.50, -174.87, -1.20, 2.15, -10.14, 0.71, 0.80, 0.00, -0.60, 0.87, -9.74, 14.25, -9.56, -1.50, -0.05, -0.05, 0.04, 110.06, -3.56, -174.87, -0.05, -0.82, -0.57, 0.00, 54, 110, 421, 27, 
33504,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 7, 7, 7, 6, 34.00, 49.90, 2.50, 1.00, 0.00, 
33514,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 7, 7, 6, 6, 33.00, 52.37, 2.50, 1.00, 0.00, 
33524,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 7, 6, 6, 7, 33.00, 52.34, 2.50, 1.00, 0.00, 
33534,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 6, 7, 6, 32.00, 54.82, 2.50, 1.00, 0.00, 
33544,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 7, 6, 6, 31.00, 57.31, 2.50, 1.00, 0.00, 
33554,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 6, 6, 7, 32.00, 54.79, 2.50, 1.00, 0.00, 
33564,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 6, 7, 7, 33.00, 52.26, 2.50, 1.00, 0.00, 
33570, 109.94, -3.50, -175.06, -0.20, 2.50, -14.73, 0.39, 1.66, -4.98, -0.60, 0.83, -9.75, 16.37, -11.75, 5.25, -0.06, -0.05, -0.09, 109.94, -3.50, -175.06, -0.05, -0.82, -0.57, 0.00, 45, 109, 413, 36, 
33598,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 7, 7, 6, 32.00, 54.74, 2.50, 1.00, 0.00, 
33608,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 7, 6, 6, 32.00, 54.72, 2.50, 1.00, 0.00, 
33618,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 7, 6, 6, 7, 33.00, 52.19, 2.50, 1.00, 0.00, 
33628,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 6, 7, 6, 32.00, 54.67, 2.50, 1.00, 0.00, 
33638,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 7, 6, 6, 31.00, 57.16, 2.50, 1.00, 0.00, 
33648,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 6, 6, 5, 30.00, 59.66, 2.50, 1.00, 0.00, 
33658,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 6, 5, 6, 30.00, 59.66, 2.50, 1.00, 0.00, 
33668,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 6, 29.00, 62.17, 2.50, 1.00, 0.00, 
33673, 109.44, -3.19, -175.37, -0.05, 0.18, -12.68, 0.49, -0.60, -2.92, -0.54, 0.78, -9.75, 19.00, -7.69, 2.50, 0.71, -0.06, 0.00, 109.50, -3.19, -175.75, -0.05, -0.82, -0.58, 0.00, 48, 109, 66, 31, 
33702,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 5, 28.00, 64.69, 2.50, 1.00, 0.00, 
33712,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 5, 6, 28.00, 64.71, 2.50, 1.00, 0.00, 
33722,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 6, 29.00, 62.22, 2.50, 1.00, 0.00, 
33732,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 5, 28.00, 64.74, 2.50, 1.00, 0.00, 
33742,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 5, 5, 27.00, 67.27, 2.50, 1.00, 0.00, 
33752,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 5, 6, 28.00, 64.79, 2.50, 1.00, 0.00, 
33762,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 5, 6, 5, 27.00, 67.32, 2.50, 1.00, 0.00, 
33770, 110.31, -5.69, -178.69, -1.02, 1.65, -11.53, -0.05, 1.43, -1.77, -0.97, 0.21, -9.75, 22.56, -2.56, 2.00, 0.08, -0.45, -0.45, 110.31, -5.69, -178.69, -0.04, -0.82, -0.57, 0.03, 38, 110, 50, 1, 
33798,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 5, 6, 5, 5, 26.00, 69.86, 2.50, 1.00, 0.00, 
33808,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 5, 5, 5, 26.00, 69.90, 2.50, 1.00, 0.00, 
33818,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 5, 5, 4, 25.00, 72.45, 2.50, 1.00, 0.00, 
33828,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 5, 5, 4, 5, 24.00, 75.01, 2.50, 1.00, 0.00, 
33838,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 5, 4, 5, 4, 23.00, 77.58, 2.50, 1.00, 0.00, 
33848,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 4, 5, 4, 4, 22.00, 80.16, 2.50, 1.00, 0.00, 
33858,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 5, 4, 4, 4, 21.00, 82.75, 2.50, 1.00, 0.00, 
33868,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 4, 4, 4, 4, 21.00, 82.84, 2.50, 1.00, 0.00, 
33873, 109.12, -7.94, 179.56, -1.73, 3.06, -9.88, -0.37, 3.13, -0.17, -1.35, -0.06, -9.71, 25.75, 1.56, 3.50, -0.02, -0.16, 0.27, 109.25, -8.00, 179.62, -0.04, -0.81, -0.58, 0.06, 35, 109, 44, 1, 
33898,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 4, 3, 19.00, 87.95, 2.50, 1.00, 0.00, 
33908,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 3, 4, 19.00, 88.06, 2.50, 1.00, 0.00, 
33918,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 3, 4, 3, 18.00, 90.68, 2.50, 1.00, 0.00, 
33928,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 3, 3, 17.00, 93.31, 2.50, 1.00, 0.00, 
33938,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 3, 3, 16.00, 95.95, 2.50, 1.00, 0.00, 
33948,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 3, 3, 3, 16.00, 96.09, 2.50, 1.00, 0.00, 
33958,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 3, 3, 15.00, 98.74, 2.50, 1.00, 0.00, 
33968,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 3, 3, 15.00, 98.89, 2.50, 1.00, 0.00, 
33972, 111.25, -8.00, -178.94, -1.58, 3.21, -9.21, -0.21, 3.03, 0.49, -1.36, 0.17, -9.70, 28.00, 1.75, 12.06, -0.64, 0.05, 0.30, 111.25, -8.00, -178.94, -0.05, -0.82, -0.56, 0.05, 25, 111, 38, 1, 
34001,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 3, 2, 14.00, 101.55, 2.50, 1.00, 0.00, 
34011,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 2, 2, 13.00, 104.22, 2.50, 1.00, 0.00, 
34021,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 2, 2, 2, 12.00, 106.90, 2.50, 1.00, 0.00, 
34031,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 2, 2, 2, 2, 11.00, 109.59, 2.50, 1.00, 0.00, 
34041,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 2, 2, 2, 2, 10.00, 112.29, 2.50, 1.00, 0.00, 
34051,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 2, 2, 2, 1, 9.00, 115.00, 2.50, 1.00, 0.00, 
34061,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 2, 2, 1, 2, 9.00, 115.21, 2.50, 1.00, 0.00, 
34070, 112.00, -7.00, -176.00, -1.27, 3.21, -9.32, -0.09, 2.45, 0.37, -1.18, 0.76, -9.70, 26.87, -0.37, 17.00, -0.98, 0.19, 0.42, 112.25, -6.87, -175.44, -0.07, -0.83, -0.56, 0.03, 13, 112, 34, 1, 
34097,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 2, 1, 8.00, 117.93, 2.50, 1.00, 0.00, 
34107,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 1, 2, 1, 1, 7.00, 120.66, 2.50, 1.00, 0.00, 
34117,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 2, 1, 1, 1, 6.00, 123.40, 2.50, 1.00, 0.00, 
34127,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 1, 1, 1, 1, 6.00, 123.64, 2.50, 1.00, 0.00, 
34137,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 1, 1, 0, 4.00, 128.90, 2.50, 1.00, 0.00, 
34147,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 1, 0, 1, 4.00, 129.16, 2.50, 1.00, 0.00, 
34157,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 0, 1, 0, 3.00, 131.93, 2.50, 1.00, 0.00, 
34167,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 0, 1, 0, 0, 2.00, 134.71, 2.50, 1.00, 0.00, 
34171, 115.25, -5.94, -170.56, -1.40, 3.26, -11.23, -0.40, 1.57, -1.62, -0.99, 1.68, -9.60, 24.25, -5.75, 18.19, -0.89, 0.12, 0.72, 115.56, -5.81, -170.00, -0.10, -0.84, -0.53, -0.00, 5, 115, 30, 1, 
34200,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 1, 0, 0, 0, 1.00, 137.50, 2.50, 1.00, 0.00, 
34210,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 0, 0, 0, 0, 1.00, 137.79, 2.50, 1.00, 0.00, 
34220,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 0, 0, 0, 0.00, 140.59, 2.50, 1.00, 0.00, 
34230,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 0, 0, 0, 0.00, 140.89, 2.50, 1.00, 0.00, 
34240,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 0, 0, 0, 0.00, 141.19, 2.50, 1.00, 0.00, 
34250,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 0, 0, 0, 0.00, 141.49, 2.50, 1.00, 0.00, 
34260,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 0, 0, 0, 0.00, 141.79, 2.50, 1.00, 0.00, 
34270,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 0, 0, 0, 0.00, 142.09, 2.50, 1.00, 0.00, 
34274, 120.62, -4.50, -165.94, -1.60, 2.43, -10.56, -0.83, 0.06, -1.08, -0.77, 2.37, -9.48, 24.19, -14.50, 19.75, -0.57, -0.05, 0.94, 121.19, -4.37, -165.50, -0.13, -0.86, -0.49, -0.03, 0, 120, 27, 1, 
34302,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 0, 0, 0, 0.00, 142.39, 2.50, 1.00, 0.00, 
34312,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 0, 0, 0, 0.00, 142.69, 2.50, 1.00, 0.00, 
34322,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 0, 0, 0, 0.00, 142.99, 2.50, 1.00, 0.00, 
34332,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 0, 0, 0, 0.00, 143.29, 2.50, 1.00, 0.00, 
34342,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 0, 0, 0, 0.00, 143.59, 2.50, 1.00, 0.00, 
34352,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 0, 0, 0, 0.00, 143.89, 2.50, 1.00, 0.00, 
34362,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 0, 0, 0, 0.00, 144.19, 2.50, 1.00, 0.00, 
34370, 124.87, -3.25, -163.62, -1.79, 1.36, -9.63, -1.09, -1.68, -0.09, -0.54, 2.77, -9.39, 21.00, -21.87, 26.69, -0.17, 0.04, 0.64, 125.25, -3.12, -163.50, -0.14, -0.88, -0.45, -0.04, 0, 124, 24, 1, 
34399,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 0, 0, 0, 0.00, 144.49, 2.50, 1.00, 0.00, 
